title,rating,votes,language,release_date,runtime,budget,revenue,type,number_of_seasons,number_of_episodes,genres,release_year
The Last Witch Hunter,5.992,3677,en,2015-10-21,106.0,90000000.0,146936910.0,movie,,,Adventure,2015
The Last Witch Hunter,5.992,3677,en,2015-10-21,106.0,90000000.0,146936910.0,movie,,,Horror,2015
Central Intelligence,6.416,6082,en,2016-06-16,107.0,50000000.0,216972543.0,movie,,,Action,2016
Central Intelligence,6.416,6082,en,2016-06-16,107.0,50000000.0,216972543.0,movie,,,Comedy,2016
Homestead,6.438,72,en,2024-12-19,111.0,5000000.0,20811864.0,movie,,,Drama,2024
Madness,4.9,23,it,1980-03-20,89.0,0.0,0.0,movie,,,Thriller,1980
Madness,4.9,23,it,1980-03-20,89.0,0.0,0.0,movie,,,Action,1980
Madness,4.9,23,it,1980-03-20,89.0,0.0,0.0,movie,,,Crime,1980
Atonement,7.645,4399,en,2007-02-27,123.0,30000000.0,131016624.0,movie,,,Drama,2007
Atonement,7.645,4399,en,2007-02-27,123.0,30000000.0,131016624.0,movie,,,Romance,2007
Unbreakable,7.143,9485,en,2000-11-22,106.0,75000000.0,248118121.0,movie,,,Thriller,2000
Unbreakable,7.143,9485,en,2000-11-22,106.0,75000000.0,248118121.0,movie,,,Drama,2000
Unbreakable,7.143,9485,en,2000-11-22,106.0,75000000.0,248118121.0,movie,,,Mystery,2000
The Punisher,6.35,2933,en,2004-04-15,124.0,33000000.0,54700105.0,movie,,,Action,2004
The Punisher,6.35,2933,en,2004-04-15,124.0,33000000.0,54700105.0,movie,,,Crime,2004
The Punisher,6.35,2933,en,2004-04-15,124.0,33000000.0,54700105.0,movie,,,Drama,2004
Chicken Run: Dawn of the Nugget,6.977,799,en,2023-12-08,101.0,0.0,0.0,movie,,,Family,2023
Chicken Run: Dawn of the Nugget,6.977,799,en,2023-12-08,101.0,0.0,0.0,movie,,,Animation,2023
Chicken Run: Dawn of the Nugget,6.977,799,en,2023-12-08,101.0,0.0,0.0,movie,,,Adventure,2023
Chicken Run: Dawn of the Nugget,6.977,799,en,2023-12-08,101.0,0.0,0.0,movie,,,Comedy,2023
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Family,2003
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Animation,2003
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Adventure,2003
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Comedy,2003
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Fantasy,2003
Sinbad: Legend of the Seven Seas,6.983,2087,en,2003-07-02,90.0,60000000.0,80767884.0,movie,,,Action,2003
Mutual Relations,6.3,17,ko,2015-12-01,90.0,0.0,0.0,movie,,,Comedy,2015
Mutual Relations,6.3,17,ko,2015-12-01,90.0,0.0,0.0,movie,,,Romance,2015
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Action,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Adventure,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Comedy,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Crime,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Thriller,2000
Viral,5.6,529,en,2016-02-18,86.0,0.0,551760.0,movie,,,Drama,2016
Viral,5.6,529,en,2016-02-18,86.0,0.0,551760.0,movie,,,Horror,2016
Viral,5.6,529,en,2016-02-18,86.0,0.0,551760.0,movie,,,Science Fiction,2016
EuroTrip,6.601,2703,en,2004-02-20,92.0,25000000.0,22605153.0,movie,,,Comedy,2004
CODA,7.916,2354,en,2021-08-13,112.0,10000000.0,1905058.0,movie,,,Drama,2021
CODA,7.916,2354,en,2021-08-13,112.0,10000000.0,1905058.0,movie,,,Music,2021
CODA,7.916,2354,en,2021-08-13,112.0,10000000.0,1905058.0,movie,,,Romance,2021
Strays,7.245,907,en,2023-08-17,93.0,46000000.0,32000000.0,movie,,,Comedy,2023
Strays,7.245,907,en,2023-08-17,93.0,46000000.0,32000000.0,movie,,,Adventure,2023
When Evil Lurks,7.3,1164,es,2023-10-05,100.0,0.0,1743976.0,movie,,,Horror,2023
When Evil Lurks,7.3,1164,es,2023-10-05,100.0,0.0,1743976.0,movie,,,Thriller,2023
Rocky Balboa,6.868,3585,en,2006-12-20,102.0,24000000.0,155929020.0,movie,,,Drama,2006
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Thriller,2002
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Crime,2002
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Drama,2002
Tom & Jerry,6.762,2481,en,2021-02-10,101.0,50000000.0,136536687.0,movie,,,Comedy,2021
Tom & Jerry,6.762,2481,en,2021-02-10,101.0,50000000.0,136536687.0,movie,,,Family,2021
Tom & Jerry,6.762,2481,en,2021-02-10,101.0,50000000.0,136536687.0,movie,,,Animation,2021
Kill Shot,9.093,162,en,2023-08-15,93.0,0.0,0.0,movie,,,Action,2023
Olympus Has Fallen,6.4,6731,en,2013-03-20,120.0,70000000.0,170270201.0,movie,,,Action,2013
Olympus Has Fallen,6.4,6731,en,2013-03-20,120.0,70000000.0,170270201.0,movie,,,Thriller,2013
Harry Potter 20th Anniversary: Return to Hogwarts,7.302,3415,en,2022-01-01,103.0,0.0,0.0,movie,,,Documentary,2022
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Horror,2024
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Science Fiction,2024
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Thriller,2024
Moonfall,6.279,3280,en,2022-02-03,131.0,146000000.0,67319703.0,movie,,,Science Fiction,2022
Moonfall,6.279,3280,en,2022-02-03,131.0,146000000.0,67319703.0,movie,,,Adventure,2022
Moonfall,6.279,3280,en,2022-02-03,131.0,146000000.0,67319703.0,movie,,,Action,2022
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Action,2007
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Thriller,2007
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Drama,2007
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Animation,1995
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Drama,1995
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Family,1995
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Action,2010
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Thriller,2010
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Science Fiction,2010
American Wedding,6.211,4162,en,2003-08-01,103.0,55000000.0,231449203.0,movie,,,Comedy,2003
American Wedding,6.211,4162,en,2003-08-01,103.0,55000000.0,231449203.0,movie,,,Romance,2003
Captain Phillips,7.539,7098,en,2013-10-10,134.0,55000000.0,218791811.0,movie,,,Action,2013
Captain Phillips,7.539,7098,en,2013-10-10,134.0,55000000.0,218791811.0,movie,,,Drama,2013
Captain Phillips,7.539,7098,en,2013-10-10,134.0,55000000.0,218791811.0,movie,,,Thriller,2013
Friday the 13th,5.759,2695,en,2009-02-11,97.0,19000000.0,91509154.0,movie,,,Horror,2009
Friday the 13th,5.759,2695,en,2009-02-11,97.0,19000000.0,91509154.0,movie,,,Thriller,2009
Over the Hedge,6.575,4578,en,2006-05-17,84.0,80000000.0,343397247.0,movie,,,Family,2006
Over the Hedge,6.575,4578,en,2006-05-17,84.0,80000000.0,343397247.0,movie,,,Comedy,2006
Over the Hedge,6.575,4578,en,2006-05-17,84.0,80000000.0,343397247.0,movie,,,Animation,2006
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Animation,2018
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Action,2018
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Comedy,2018
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Mystery,2018
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Crime,2018
Bungo Stray Dogs: Dead Apple,8.114,166,ja,2018-03-03,90.0,0.0,2373203.0,movie,,,Fantasy,2018
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Action,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Adventure,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Comedy,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Crime,2000
Charlie's Angels,5.8,4264,en,2000-11-02,98.0,92000000.0,264105545.0,movie,,,Thriller,2000
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,Drama,2021
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,History,2021
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,Adventure,2021
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,Action,2021
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,Fantasy,2021
Chernobyl: Abyss,6.2,539,ru,2021-04-15,136.0,9100000.0,6459306.0,movie,,,Mystery,2021
Rio 2,6.5,3575,en,2014-03-19,101.0,103000000.0,498781117.0,movie,,,Animation,2014
Rio 2,6.5,3575,en,2014-03-19,101.0,103000000.0,498781117.0,movie,,,Adventure,2014
Rio 2,6.5,3575,en,2014-03-19,101.0,103000000.0,498781117.0,movie,,,Comedy,2014
Rio 2,6.5,3575,en,2014-03-19,101.0,103000000.0,498781117.0,movie,,,Family,2014
EuroTrip,6.601,2703,en,2004-02-20,92.0,25000000.0,22605153.0,movie,,,Comedy,2004
Flat Girls,7.1,7,th,2025-02-06,130.0,0.0,0.0,movie,,,Drama,2025
Rocky Balboa,6.9,3585,en,2006-12-20,102.0,24000000.0,155929020.0,movie,,,Drama,2006
Wish Dragon,7.888,1390,en,2021-01-15,99.0,0.0,25860000.0,movie,,,Animation,2021
Wish Dragon,7.888,1390,en,2021-01-15,99.0,0.0,25860000.0,movie,,,Family,2021
Wish Dragon,7.888,1390,en,2021-01-15,99.0,0.0,25860000.0,movie,,,Comedy,2021
Wish Dragon,7.888,1390,en,2021-01-15,99.0,0.0,25860000.0,movie,,,Fantasy,2021
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Thriller,2002
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Crime,2002
Insomnia,6.948,4899,en,2002-05-24,118.0,46000000.0,113714830.0,movie,,,Drama,2002
Olympus Has Fallen,6.4,6731,en,2013-03-20,120.0,70000000.0,170270201.0,movie,,,Action,2013
Olympus Has Fallen,6.4,6731,en,2013-03-20,120.0,70000000.0,170270201.0,movie,,,Thriller,2013
Blitz,5.946,205,en,2024-11-01,120.0,0.0,0.0,movie,,,War,2024
Blitz,5.946,205,en,2024-11-01,120.0,0.0,0.0,movie,,,Drama,2024
Blitz,5.946,205,en,2024-11-01,120.0,0.0,0.0,movie,,,History,2024
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Horror,2024
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Science Fiction,2024
Time Cut,5.637,494,en,2024-10-29,90.0,0.0,0.0,movie,,,Thriller,2024
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Action,2007
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Thriller,2007
Hitman,6.138,3437,en,2007-11-21,94.0,24000000.0,99965753.0,movie,,,Drama,2007
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Animation,1995
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Drama,1995
Whisper of the Heart,7.949,2100,ja,1995-07-15,111.0,0.0,0.0,movie,,,Family,1995
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Action,2010
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Thriller,2010
The Book of Eli,6.786,6287,en,2010-01-14,118.0,80000000.0,157107755.0,movie,,,Science Fiction,2010
American Wedding,6.211,4162,en,2003-08-01,103.0,55000000.0,231449203.0,movie,,,Comedy,2003
American Wedding,6.211,4162,en,2003-08-01,103.0,55000000.0,231449203.0,movie,,,Romance,2003
The Sting,8.025,2714,en,1973-12-25,129.0,5500000.0,159616327.0,movie,,,Comedy,1973
The Sting,8.025,2714,en,1973-12-25,129.0,5500000.0,159616327.0,movie,,,Crime,1973
The Sting,8.025,2714,en,1973-12-25,129.0,5500000.0,159616327.0,movie,,,Drama,1973
Battle Royale,7.285,3527,ja,2000-12-16,113.0,4500000.0,30600000.0,movie,,,Drama,2000
Battle Royale,7.285,3527,ja,2000-12-16,113.0,4500000.0,30600000.0,movie,,,Thriller,2000
Battle Royale,7.285,3527,ja,2000-12-16,113.0,4500000.0,30600000.0,movie,,,Action,2000
Mad Max,6.681,4622,en,1979-04-12,91.0,350000.0,100000000.0,movie,,,Adventure,1979
Mad Max,6.681,4622,en,1979-04-12,91.0,350000.0,100000000.0,movie,,,Action,1979
Mad Max,6.681,4622,en,1979-04-12,91.0,350000.0,100000000.0,movie,,,Thriller,1979
Mad Max,6.681,4622,en,1979-04-12,91.0,350000.0,100000000.0,movie,,,Science Fiction,1979
Turtles All the Way Down,7.5,158,en,2024-04-27,109.0,0.0,0.0,movie,,,Drama,2024
Turtles All the Way Down,7.5,158,en,2024-04-27,109.0,0.0,0.0,movie,,,Romance,2024
Young Mother: The Original,6.0,10,ko,2016-06-23,85.0,0.0,0.0,movie,,,Drama,2016
Young Mother: The Original,6.0,10,ko,2016-06-23,85.0,0.0,0.0,movie,,,Romance,2016
Zero Dark Thirty,6.989,4631,en,2012-12-19,157.0,40000000.0,132800000.0,movie,,,Thriller,2012
Zero Dark Thirty,6.989,4631,en,2012-12-19,157.0,40000000.0,132800000.0,movie,,,Drama,2012
Zack and Miri Make a Porno,6.327,2490,en,2008-09-18,102.0,24000000.0,42105111.0,movie,,,Comedy,2008
Zack and Miri Make a Porno,6.327,2490,en,2008-09-18,102.0,24000000.0,42105111.0,movie,,,Romance,2008
Out of Control,5.9,30,fr,2025-02-19,110.0,1700000.0,0.0,movie,,,Drama,2025
Out of Control,5.9,30,fr,2025-02-19,110.0,1700000.0,0.0,movie,,,Thriller,2025
Angelica's Passion,3.1,8,ru,1993-06-06,70.0,0.0,0.0,movie,,,Romance,1993
Angelica's Passion,3.1,8,ru,1993-06-06,70.0,0.0,0.0,movie,,,Comedy,1993
Last Sentinel,5.403,186,en,2023-03-17,112.0,0.0,0.0,movie,,,Science Fiction,2023
Last Sentinel,5.403,186,en,2023-03-17,112.0,0.0,0.0,movie,,,Thriller,2023
The Fallout,7.565,1205,en,2021-03-17,96.0,0.0,0.0,movie,,,Drama,2021
Ferry 2,5.774,113,nl,2024-12-19,94.0,0.0,0.0,movie,,,Action,2024
Ferry 2,5.774,113,nl,2024-12-19,94.0,0.0,0.0,movie,,,Drama,2024
Ferry 2,5.774,113,nl,2024-12-19,94.0,0.0,0.0,movie,,,Crime,2024
Ferry 2,5.774,113,nl,2024-12-19,94.0,0.0,0.0,movie,,,Thriller,2024
The Sea Beast,7.324,1549,en,2022-06-24,115.0,0.0,0.0,movie,,,Animation,2022
The Sea Beast,7.324,1549,en,2022-06-24,115.0,0.0,0.0,movie,,,Adventure,2022
The Sea Beast,7.324,1549,en,2022-06-24,115.0,0.0,0.0,movie,,,Action,2022
The Sea Beast,7.324,1549,en,2022-06-24,115.0,0.0,0.0,movie,,,Family,2022
The Sea Beast,7.324,1549,en,2022-06-24,115.0,0.0,0.0,movie,,,Fantasy,2022
Robin Hood,6.398,4749,en,2010-05-12,140.0,200000000.0,321669741.0,movie,,,Action,2010
Robin Hood,6.398,4749,en,2010-05-12,140.0,200000000.0,321669741.0,movie,,,Adventure,2010
Robin Hood,6.398,4749,en,2010-05-12,140.0,200000000.0,321669741.0,movie,,,History,2010
Lord of War,7.329,4955,en,2005-09-16,122.0,50000000.0,72600000.0,movie,,,Crime,2005
Lord of War,7.329,4955,en,2005-09-16,122.0,50000000.0,72600000.0,movie,,,Drama,2005
Lord of War,7.329,4955,en,2005-09-16,122.0,50000000.0,72600000.0,movie,,,Thriller,2005
The Secret Sex Life of a Single Mom,5.0,24,en,2014-05-31,85.0,90.0,0.0,movie,,,Drama,2014
The Secret Sex Life of a Single Mom,5.0,24,en,2014-05-31,85.0,90.0,0.0,movie,,,Mystery,2014
The Secret Sex Life of a Single Mom,5.0,24,en,2014-05-31,85.0,90.0,0.0,movie,,,Romance,2014
The Secret Sex Life of a Single Mom,5.0,24,en,2014-05-31,85.0,90.0,0.0,movie,,,TV Movie,2014
Horizon: An American Saga - Chapter 1,6.89,522,en,2024-06-26,182.0,50000000.0,38735702.0,movie,,,Western,2024
Horizon: An American Saga - Chapter 1,6.89,522,en,2024-06-26,182.0,50000000.0,38735702.0,movie,,,Drama,2024
The Old Guard,7.1,4316,en,2020-07-10,125.0,70000000.0,0.0,movie,,,Action,2020
The Old Guard,7.1,4316,en,2020-07-10,125.0,70000000.0,0.0,movie,,,Fantasy,2020
Snow White and the Huntsman,5.984,7978,en,2012-05-30,127.0,170000000.0,396600000.0,movie,,,Adventure,2012
Snow White and the Huntsman,5.984,7978,en,2012-05-30,127.0,170000000.0,396600000.0,movie,,,Fantasy,2012
Snow White and the Huntsman,5.984,7978,en,2012-05-30,127.0,170000000.0,396600000.0,movie,,,Drama,2012
Monty Python and the Holy Grail,7.803,6004,en,1975-04-03,91.0,400000.0,5763644.0,movie,,,Adventure,1975
Monty Python and the Holy Grail,7.803,6004,en,1975-04-03,91.0,400000.0,5763644.0,movie,,,Comedy,1975
Monty Python and the Holy Grail,7.803,6004,en,1975-04-03,91.0,400000.0,5763644.0,movie,,,Fantasy,1975
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Horror,1997
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Science Fiction,1997
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Mystery,1997
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Horror,1997
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Science Fiction,1997
Event Horizon,6.548,2987,en,1997-08-15,95.0,60000000.0,26700000.0,movie,,,Mystery,1997
"No manches, Frida",7.684,917,es,2016-09-02,100.0,5000000.0,23500000.0,movie,,,Comedy,2016
Paprika,7.8,2594,ja,2006-10-01,90.0,0.0,946590.0,movie,,,Animation,2006
Paprika,7.8,2594,ja,2006-10-01,90.0,0.0,946590.0,movie,,,Science Fiction,2006
Paprika,7.8,2594,ja,2006-10-01,90.0,0.0,946590.0,movie,,,Thriller,2006
Flat Girls,7.1,7,th,2025-02-06,130.0,0.0,0.0,movie,,,Drama,2025
Legion,5.892,2698,en,2010-01-21,100.0,26000000.0,67900000.0,movie,,,Horror,2010
Legion,5.892,2698,en,2010-01-21,100.0,26000000.0,67900000.0,movie,,,Action,2010
Legion,5.892,2698,en,2010-01-21,100.0,26000000.0,67900000.0,movie,,,Fantasy,2010
The Medium,7.002,667,th,2021-07-14,131.0,0.0,7230000.0,movie,,,Horror,2021
The Medium,7.002,667,th,2021-07-14,131.0,0.0,7230000.0,movie,,,Thriller,2021
Training Day,7.505,6150,en,2001-10-05,122.0,45000000.0,104900000.0,movie,,,Action,2001
Training Day,7.505,6150,en,2001-10-05,122.0,45000000.0,104900000.0,movie,,,Crime,2001
Training Day,7.505,6150,en,2001-10-05,122.0,45000000.0,104900000.0,movie,,,Drama,2001
Men in Black: International,5.907,5054,en,2019-06-12,115.0,110000000.0,253890701.0,movie,,,Comedy,2019
Men in Black: International,5.907,5054,en,2019-06-12,115.0,110000000.0,253890701.0,movie,,,Science Fiction,2019
Men in Black: International,5.907,5054,en,2019-06-12,115.0,110000000.0,253890701.0,movie,,,Action,2019
The Interview,6.183,5930,en,2014-12-25,113.0,44000000.0,12342632.0,movie,,,Action,2014
The Interview,6.183,5930,en,2014-12-25,113.0,44000000.0,12342632.0,movie,,,Comedy,2014
Elysium,6.513,9089,en,2013-08-07,109.0,115000000.0,286140700.0,movie,,,Science Fiction,2013
Elysium,6.513,9089,en,2013-08-07,109.0,115000000.0,286140700.0,movie,,,Action,2013
Elysium,6.513,9089,en,2013-08-07,109.0,115000000.0,286140700.0,movie,,,Drama,2013
Elysium,6.513,9089,en,2013-08-07,109.0,115000000.0,286140700.0,movie,,,Thriller,2013
American Pie Presents: Beta House,5.655,1921,en,2007-12-26,89.0,10000000.0,18610260.0,movie,,,Comedy,2007
Smokey and the Bandit,6.962,743,en,1977-05-26,96.0,4300000.0,126700000.0,movie,,,Action,1977
Smokey and the Bandit,6.962,743,en,1977-05-26,96.0,4300000.0,126700000.0,movie,,,Adventure,1977
Smokey and the Bandit,6.962,743,en,1977-05-26,96.0,4300000.0,126700000.0,movie,,,Comedy,1977
The Emoji Movie,5.427,3175,en,2017-07-23,86.0,50000000.0,216909830.0,movie,,,Animation,2017
The Emoji Movie,5.427,3175,en,2017-07-23,86.0,50000000.0,216909830.0,movie,,,Family,2017
The Emoji Movie,5.427,3175,en,2017-07-23,86.0,50000000.0,216909830.0,movie,,,Comedy,2017
Easy A,6.8,7040,en,2010-09-16,93.0,8000000.0,75026327.0,movie,,,Comedy,2010
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Comedy,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Fantasy,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Family,2020
Roald Dahl's The Witches,6.366,2851,en,2020-10-26,106.0,0.0,29303571.0,movie,,,Horror,2020
Dirty Ice Cream,4.4,5,tl,2024-05-10,44.0,0.0,0.0,movie,,,Drama,2024
Spider-Man: Brand New Day,0.0,0,en,2026-07-30,0.0,0.0,0.0,movie,,,Science Fiction,2026
Spider-Man: Brand New Day,0.0,0,en,2026-07-30,0.0,0.0,0.0,movie,,,Action,2026
Spider-Man: Brand New Day,0.0,0,en,2026-07-30,0.0,0.0,0.0,movie,,,Adventure,2026
Justice League: Crisis on Infinite Earths Part Three,7.287,279,en,2024-07-15,99.0,0.0,0.0,movie,,,Animation,2024
Justice League: Crisis on Infinite Earths Part Three,7.287,279,en,2024-07-15,99.0,0.0,0.0,movie,,,Science Fiction,2024
Justice League: Crisis on Infinite Earths Part Three,7.287,279,en,2024-07-15,99.0,0.0,0.0,movie,,,Action,2024
Happy Feet,6.2,5215,en,2006-11-16,108.0,100000000.0,384335608.0,movie,,,Animation,2006
Happy Feet,6.2,5215,en,2006-11-16,108.0,100000000.0,384335608.0,movie,,,Comedy,2006
Happy Feet,6.2,5215,en,2006-11-16,108.0,100000000.0,384335608.0,movie,,,Family,2006
Dragon Ball Z: Broly - Second Coming,6.743,685,ja,1994-03-12,48.0,0.0,21916093.0,movie,,,Animation,1994
Dragon Ball Z: Broly - Second Coming,6.743,685,ja,1994-03-12,48.0,0.0,21916093.0,movie,,,Action,1994
Dragon Ball Z: Broly - Second Coming,6.743,685,ja,1994-03-12,48.0,0.0,21916093.0,movie,,,Science Fiction,1994
Among Friends,3.2,14,hu,1998-10-26,12.0,,,,23.0,10456.0,Drama,1998
Among Friends,3.2,14,hu,1998-10-26,12.0,,,,23.0,10456.0,Family,1998
The Daily Show,6.363,578,en,1996-07-22,30.0,,,,30.0,4110.0,Comedy,1996
The Late Late Show with Craig Ferguson,6.785,107,en,2005-01-03,60.0,,,,11.0,2057.0,Comedy,2005
Late Night with Seth Meyers,5.333,108,en,2014-02-25,45.0,,,,12.0,1665.0,Comedy,2014
Watch What Happens Live with Andy Cohen,5.136,77,en,2009-07-16,30.0,,,,23.0,2865.0,Comedy,2009
Tomorrow Is Ours,6.343,67,fr,2017-07-17,25.0,,,,1.0,1925.0,Crime,2017
Tomorrow Is Ours,6.343,67,fr,2017-07-17,25.0,,,,1.0,1925.0,Drama,2017
The Colbert Report,6.862,276,en,2005-10-17,24.0,,,,11.0,1447.0,Comedy,2005
Good Mythical Morning,7.038,80,en,2012-01-09,10.0,,,,27.0,3110.0,Comedy,2012
Rooster Teeth Animated Adventures,8.6,5,en,2011-09-28,,,,,13.0,670.0,Animation,2011
Rooster Teeth Animated Adventures,8.6,5,en,2011-09-28,,,,,13.0,670.0,Comedy,2011
Late Show with David Letterman,6.325,154,en,1993-08-30,63.0,,,,22.0,4252.0,Comedy,1993
The Late Show with Stephen Colbert,6.355,310,en,2015-09-08,,,,,10.0,1679.0,Comedy,2015
Grey's Anatomy,8.225,10541,en,2005-03-27,,,,,21.0,447.0,Drama,2005
Bob's Burgers,7.824,992,en,2011-01-09,23.0,,,,15.0,292.0,Animation,2011
Bob's Burgers,7.824,992,en,2011-01-09,23.0,,,,15.0,292.0,Comedy,2011
Last Week Tonight with John Oliver,7.9,718,en,2014-04-27,,,,,12.0,338.0,Comedy,2014
The Tonight Show Starring Jimmy Fallon,5.865,341,en,2014-02-17,45.0,,,,12.0,1560.0,Comedy,2014
Pokémon,7.93,1970,ja,1997-04-01,,,,,25.0,1235.0,Animation,1997
Doraemon,8.1,179,ja,2005-04-22,22.0,,,,1.0,1319.0,Animation,2005
Doraemon,8.1,179,ja,2005-04-22,22.0,,,,1.0,1319.0,Comedy,2005
Doraemon,8.1,179,ja,2005-04-22,22.0,,,,1.0,1319.0,Family,2005
Hawaii Five-0,7.754,1775,en,2010-09-20,42.0,,,,10.0,240.0,Crime,2010
Hawaii Five-0,7.754,1775,en,2010-09-20,42.0,,,,10.0,240.0,Drama,2010
This Old House,5.4,34,en,1979-01-01,30.0,,,,46.0,1188.0,Documentary,1979
Game of Thrones,8.457,25150,en,2011-04-17,,,,,8.0,73.0,Drama,2011
Garfield and Friends,7.272,362,en,1988-09-17,23.0,,,,7.0,363.0,Animation,1988
Garfield and Friends,7.272,362,en,1988-09-17,23.0,,,,7.0,363.0,Comedy,1988
Thomas & Friends,6.754,128,en,1984-10-09,22.0,,,,26.0,666.0,Animation,1984
The Adventures of Ozzie and Harriet,5.9,13,en,1952-10-03,30.0,,,,14.0,435.0,Comedy,1952
The Adventures of Ozzie and Harriet,5.9,13,en,1952-10-03,30.0,,,,14.0,435.0,Family,1952
Horizon,7.516,32,en,1964-02-04,60.0,,,,60.0,1169.0,Documentary,1964
